day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;51500;STARFRUIT;4991;1;4985;30;;;4992;30;;;;;4991.5;-23612.40625
-2;51500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;51600;STARFRUIT;4988;5;4985;24;;;4992;24;;;;;4990.0;-23617.5859375
-2;51600;AMETHYSTS;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;0.0
-2;51700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;51700;STARFRUIT;4984;20;;;;;4986;4;4991;20;;;4985.0;-23629.875
-2;51800;STARFRUIT;4985;25;;;;;4992;25;;;;;4988.5;-23678.36328125
-2;51800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;51900;STARFRUIT;4990;4;4986;1;4985;23;4992;24;;;;;4991.0;-23741.7421875
-2;51900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;52000;STARFRUIT;4985;29;;;;;4990;6;4992;29;;;4987.5;-23750.6015625
-2;52000;AMETHYSTS;9998;3;9995;29;;;10005;29;;;;;10001.5;0.0
-2;52100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;52100;STARFRUIT;4985;21;;;;;4992;21;;;;;4988.5;-23818.5078125
-2;52200;STARFRUIT;4985;31;;;;;4991;2;4992;29;;;4988.0;-23896.7734375
-2;52200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;52300;AMETHYSTS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;0.0
-2;52300;STARFRUIT;4990;1;4985;28;;;4991;1;4992;27;;;4990.5;-23950.7421875
-2;52400;AMETHYSTS;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;0.0
-2;52400;STARFRUIT;4985;30;;;;;4991;1;4992;29;;;4988.0;-23951.513671875
-2;52500;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;0.0
-2;52500;STARFRUIT;4990;1;4984;28;;;4991;28;;;;;4990.5;-23961.31640625
-2;52600;STARFRUIT;4985;23;;;;;4988;4;4991;1;4992;22;4986.5;-24013.2734375
-2;52600;AMETHYSTS;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;0.0
-2;52700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;52700;STARFRUIT;4985;26;;;;;4992;27;;;;;4988.5;-24072.548828125
-2;52800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;52800;STARFRUIT;4985;26;;;;;4992;26;;;;;4988.5;-24150.7109375
-2;52900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;52900;STARFRUIT;4984;30;;;;;4991;30;;;;;4987.5;-24213.154296875
-2;53000;STARFRUIT;4984;21;;;;;4991;21;;;;;4987.5;-24280.171875
-2;53000;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
-2;53100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;53100;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;-24353.26171875
-2;53200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;53200;STARFRUIT;4990;1;4984;31;;;4991;31;;;;;4990.5;-24420.0859375
-2;53300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;53300;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;-24433.46875
-2;53400;STARFRUIT;4984;25;;;;;4991;25;;;;;4987.5;-24494.38671875
-2;53400;AMETHYSTS;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;0.0
-2;53500;AMETHYSTS;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;0.0
-2;53500;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;-24559.984375
-2;53600;AMETHYSTS;9995;24;;;;;9998;9;10005;24;;;9996.5;0.0
-2;53600;STARFRUIT;4985;24;;;;;4992;24;;;;;4988.5;-24633.76171875
-2;53700;AMETHYSTS;9998;1;9995;30;;;10005;30;;;;;10001.5;0.0
-2;53700;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;-24699.015625
-2;53800;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;-24773.34765625
-2;53800;AMETHYSTS;10002;3;9995;30;;;10005;30;;;;;10003.5;0.0
-2;53900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;53900;STARFRUIT;4986;2;4985;25;;;4992;27;;;;;4989.0;-24838.0390625
-2;54000;AMETHYSTS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-2;54000;STARFRUIT;4986;31;;;;;4991;1;4992;1;4993;30;4988.5;-24841.5703125
-2;54100;AMETHYSTS;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;54100;STARFRUIT;4986;24;;;;;4991;2;4993;24;;;4988.5;-24898.615234375
-2;54200;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;-24905.36328125
-2;54200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;54300;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;54300;STARFRUIT;4991;1;4986;25;;;4992;2;4993;23;;;4991.5;-24982.703125
-2;54400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;54400;STARFRUIT;4986;29;;;;;4993;29;;;;;4989.5;-24986.375
-2;54500;STARFRUIT;4986;1;4985;20;;;4992;21;;;;;4989.0;-25049.234375
-2;54500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;54600;STARFRUIT;4985;27;;;;;4992;27;;;;;4988.5;-25117.65625
-2;54600;AMETHYSTS;10002;3;9995;27;;;10005;27;;;;;10003.5;0.0
-2;54700;STARFRUIT;4984;29;;;;;4986;4;4991;29;;;4985.0;-25189.263671875
-2;54700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;54800;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;0.0
-2;54800;STARFRUIT;4984;27;;;;;4989;1;4991;27;;;4986.5;-25185.923828125
-2;54900;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;-25202.640625
-2;54900;AMETHYSTS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;0.0
-2;55000;STARFRUIT;4985;6;4984;30;;;4990;2;4991;28;;;4987.5;-25279.3671875
-2;55000;AMETHYSTS;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;0.0
-2;55100;STARFRUIT;4985;8;4984;29;;;4991;29;;;;;4988.0;-25295.3671875
-2;55100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;55200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;55200;STARFRUIT;4984;23;;;;;4985;5;4989;8;4990;2;4984.5;-25334.109375
-2;55300;STARFRUIT;4985;2;4984;27;;;4991;29;;;;;4988.0;-25358.046875
-2;55300;AMETHYSTS;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;0.0
-2;55400;STARFRUIT;4986;2;4985;22;;;4991;1;4992;21;;;4988.5;-25407.71875
-2;55400;AMETHYSTS;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-2;55500;STARFRUIT;4990;1;4985;4;4984;25;4991;25;;;;;4990.5;-25424.3515625
-2;55500;AMETHYSTS;9995;25;;;;;10002;9;10005;25;;;9998.5;0.0
-2;55600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;55600;STARFRUIT;4985;3;4984;26;;;4991;26;;;;;4988.0;-25431.3671875
-2;55700;STARFRUIT;4985;2;4984;23;;;4991;23;;;;;4988.0;-25446.5234375
-2;55700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;55800;STARFRUIT;4984;27;;;;;4991;27;;;;;4987.5;-25459.359375
-2;55800;AMETHYSTS;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-2;55900;STARFRUIT;4984;22;;;;;4991;22;;;;;4987.5;-25529.5859375
-2;55900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;56000;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;0.0
-2;56000;STARFRUIT;4984;2;4983;22;;;4985;3;4990;24;;;4984.5;-25609.3515625
-2;56100;STARFRUIT;4983;22;;;;;4990;22;;;;;4986.5;-25615.03125
-2;56100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;56200;STARFRUIT;4987;2;4983;30;;;4990;30;;;;;4988.5;-25689.05859375
-2;56200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;56300;STARFRUIT;4983;8;4982;25;;;4989;27;;;;;4986.0;-25764.59375
-2;56300;AMETHYSTS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;0.0
-2;56400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;56400;STARFRUIT;4982;31;;;;;4989;31;;;;;4985.5;-25796.2578125
-2;56500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;-25866.22265625
-2;56500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;56600;STARFRUIT;4983;2;4982;29;;;4989;31;;;;;4986.0;-25930.62109375
-2;56600;AMETHYSTS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;0.0
-2;56700;STARFRUIT;4987;6;4983;2;4982;24;4989;26;;;;;4988.0;-25963.0390625
-2;56700;AMETHYSTS;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;0.0
-2;56800;AMETHYSTS;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;0.0
-2;56800;STARFRUIT;4982;24;;;;;4989;24;;;;;4985.5;-25964.4453125
-2;56900;STARFRUIT;4983;4;4982;20;;;4989;22;;;;;4986.0;-26034.52734375
-2;56900;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;57000;STARFRUIT;4983;28;;;;;4988;8;4989;1;4990;27;4985.5;-26085.9921875
-2;57000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;57100;STARFRUIT;4984;2;4983;25;;;4990;27;;;;;4987.0;-26140.958984375
-2;57100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;57200;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;0.0
-2;57200;STARFRUIT;4989;1;4984;27;;;4990;27;;;;;4989.5;-26194.140625
-2;57300;STARFRUIT;4984;1;4983;26;;;4990;27;;;;;4987.0;-26198.3125
-2;57300;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;0.0
-2;57400;STARFRUIT;4984;24;;;;;4989;2;4991;24;;;4986.5;-26194.21875
-2;57400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;57500;STARFRUIT;4989;5;4986;5;4985;25;4991;2;4992;23;;;4990.0;-26261.87890625
-2;57500;AMETHYSTS;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;0.0
-2;57600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;57600;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;-26267.13671875
-2;57700;STARFRUIT;4985;29;;;;;4991;29;;;;;4988.0;-26329.1171875
-2;57700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;57800;STARFRUIT;4984;31;;;;;4991;31;;;;;4987.5;-26390.349609375
-2;57800;AMETHYSTS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-2;57900;STARFRUIT;4984;27;;;;;4987;6;4989;5;4990;2;4985.5;-26465.765625
-2;57900;AMETHYSTS;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;0.0
-2;58000;AMETHYSTS;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;0.0
-2;58000;STARFRUIT;4984;5;4983;24;;;4990;25;;;;;4987.0;-26523.34375
-2;58100;STARFRUIT;4983;23;;;;;4990;23;;;;;4986.5;-26587.6484375
-2;58100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;58200;STARFRUIT;4983;31;;;;;4990;31;;;;;4986.5;-26661.900390625
-2;58200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;58300;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;-26732.3046875
-2;58300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;58400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;58400;STARFRUIT;4983;23;;;;;4988;1;4990;23;;;4985.5;-26802.1171875
-2;58500;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;-26810.36328125
-2;58500;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;0.0
-2;58600;STARFRUIT;4983;25;;;;;4988;7;4990;25;;;4985.5;-26876.1796875
-2;58600;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;0.0
-2;58700;STARFRUIT;4984;2;4983;32;;;4990;32;;;;;4987.0;-26948.49609375
-2;58700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;58800;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;-27027.1875
-2;58800;AMETHYSTS;9995;29;;;;;10002;1;10005;29;;;9998.5;0.0
-2;58900;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;-27105.51953125
-2;58900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;59000;STARFRUIT;4984;22;;;;;4990;2;4991;20;;;4987.0;-27165.1953125
-2;59000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;59100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;59100;STARFRUIT;4984;7;4983;27;;;4990;27;;;;;4987.0;-27226.138671875
-2;59200;STARFRUIT;4984;31;;;;;4990;2;4991;29;;;4987.0;-27284.4140625
-2;59200;AMETHYSTS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-2;59300;STARFRUIT;4983;26;;;;;4988;2;4990;27;;;4985.5;-27346.5234375
-2;59300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;59400;STARFRUIT;4983;1;4982;21;;;4989;22;;;;;4986.0;-27354.2890625
-2;59400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;59500;AMETHYSTS;10002;5;9995;23;;;10005;23;;;;;10003.5;0.0
-2;59500;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;-27415.8125
-2;59600;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;-27489.669921875
-2;59600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;59700;STARFRUIT;4982;21;;;;;4989;21;;;;;4985.5;-27570.6328125
-2;59700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;59800;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;-27648.41796875
-2;59800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;59900;AMETHYSTS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;0.0
-2;59900;STARFRUIT;4983;24;;;;;4989;1;4990;23;;;4986.0;-27704.828125
-2;60000;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;-27769.533203125
-2;60000;AMETHYSTS;9998;3;9995;22;;;10005;22;;;;;10001.5;0.0
-2;60100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;-27835.265625
-2;60100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;60200;STARFRUIT;4987;3;4982;25;;;4989;25;;;;;4988.0;-27909.083984375
-2;60200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;60300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;60300;STARFRUIT;4983;1;4982;27;;;4989;28;;;;;4986.0;-27968.171875
-2;60400;STARFRUIT;4983;1;4982;20;;;4989;21;;;;;4986.0;-27972.765625
-2;60400;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-2;60500;STARFRUIT;4984;1;4983;23;;;4990;24;;;;;4987.0;-27958.9921875
-2;60500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;60600;STARFRUIT;4984;2;4983;24;;;4990;24;;;;;4987.0;-27973.5078125
-2;60600;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;60700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;60700;STARFRUIT;4983;22;;;;;4988;5;4990;22;;;4985.5;-27984.265625
-2;60800;STARFRUIT;4983;31;;;;;4990;32;;;;;4986.5;-28048.443359375
-2;60800;AMETHYSTS;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;0.0
-2;60900;STARFRUIT;4983;31;;;;;4984;3;4987;4;4989;31;4983.5;-28126.9375
-2;60900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;61000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;61000;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;-28178.060546875
-2;61100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;61100;STARFRUIT;4983;29;;;;;4988;3;4990;29;;;4985.5;-28237.1640625
-2;61200;STARFRUIT;4983;22;;;;;4986;2;4989;1;4990;21;4984.5;-28296.623046875
-2;61200;AMETHYSTS;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;0.0
-2;61300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-2;61300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;-28304.021484375
-2;61400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;61400;STARFRUIT;4982;31;;;;;4988;1;4989;30;;;4985.0;-28379.2265625
-2;61500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;61500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;-28439.630859375
-2;61600;STARFRUIT;4982;30;;;;;4987;5;4989;30;;;4984.5;-28508.9453125
-2;61600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;61700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;61700;STARFRUIT;4981;26;;;;;4986;7;4988;27;;;4983.5;-28578.04296875
-2;61800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;61800;STARFRUIT;4981;20;;;;;4988;20;;;;;4984.5;-28589.56640625
-2;61900;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;0.0
-2;61900;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;-28655.71484375
-2;62000;STARFRUIT;4987;1;4982;20;;;4989;20;;;;;4988.0;-28721.76171875
-2;62000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;62100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;62100;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;-28766.671875
-2;62200;AMETHYSTS;9995;25;;;;;10002;3;10005;25;;;9998.5;0.0
-2;62200;STARFRUIT;4981;25;;;;;4988;25;;;;;4984.5;-28834.392578125
-2;62300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;62300;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;-28888.5234375
-2;62400;STARFRUIT;4982;25;;;;;4987;8;4989;25;;;4984.5;-28955.576171875
-2;62400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;62500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;62500;STARFRUIT;4984;2;4983;24;;;4989;1;4990;23;;;4986.5;-28965.875
-2;62600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;62600;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;-28965.05859375
-2;62700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;62700;STARFRUIT;4984;26;;;;;4990;2;4991;24;;;4987.0;-29037.234375
-2;62800;STARFRUIT;4983;26;;;;;4984;1;4988;1;4990;26;4983.5;-29085.556640625
-2;62800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;62900;AMETHYSTS;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;0.0
-2;62900;STARFRUIT;4984;29;;;;;4989;1;4990;2;4991;27;4986.5;-29089.935546875
-2;63000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;63000;STARFRUIT;4983;29;;;;;4988;4;4990;29;;;4985.5;-29095.0078125
-2;63100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;63100;STARFRUIT;4984;1;4983;24;;;4990;26;;;;;4987.0;-29103.75390625
-2;63200;STARFRUIT;4983;28;;;;;4990;28;;;;;4986.5;-29165.390625
-2;63200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;63300;STARFRUIT;4984;32;;;;;4990;2;4991;30;;;4987.0;-29232.9296875
-2;63300;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;63400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;63400;STARFRUIT;4988;3;4984;2;4983;24;4990;26;;;;;4989.0;-29242.212890625
-2;63500;STARFRUIT;4984;2;4983;20;;;4990;20;;;;;4987.0;-29305.9453125
-2;63500;AMETHYSTS;9998;8;9995;20;;;10005;20;;;;;10001.5;0.0
-2;63600;STARFRUIT;4988;1;4983;21;;;4990;21;;;;;4989.0;-29321.1640625
-2;63600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;63700;STARFRUIT;4983;8;4982;30;;;4989;30;;;;;4986.0;-29335.75
-2;63700;AMETHYSTS;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;0.0
-2;63800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;63800;STARFRUIT;4982;21;;;;;4987;7;4989;22;;;4984.5;-29359.890625
-2;63900;STARFRUIT;4982;21;;;;;4987;6;4989;21;;;4984.5;-29414.859375
-2;63900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;64000;STARFRUIT;4982;30;;;;;4989;30;;;;;4985.5;-29450.974609375
-2;64000;AMETHYSTS;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
-2;64100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;-29520.2734375
-2;64100;AMETHYSTS;9995;27;;;;;10002;6;10005;27;;;9998.5;0.0
-2;64200;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;64200;STARFRUIT;4982;25;;;;;4988;1;4989;24;;;4985.0;-29591.08203125
-2;64300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;-29612.560546875
-2;64300;AMETHYSTS;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-2;64400;STARFRUIT;4983;4;4982;27;;;4989;29;;;;;4986.0;-29674.1484375
-2;64400;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-2;64500;STARFRUIT;4983;2;4982;27;;;4987;6;4989;29;;;4985.0;-29691.28125
-2;64500;AMETHYSTS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-2;64600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;64600;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;-29706.3203125
-2;64700;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;-29776.76953125
-2;64700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;64800;STARFRUIT;4983;2;4982;30;;;4989;32;;;;;4986.0;-29838.5546875
-2;64800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;64900;STARFRUIT;4983;2;4982;29;;;4987;3;4989;31;;;4985.0;-29850.5859375
-2;64900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;65000;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-2;65000;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;-29857.6015625
-2;65100;STARFRUIT;4983;25;;;;;4989;2;4990;23;;;4986.0;-29919.978515625
-2;65100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;65200;STARFRUIT;4988;1;4983;29;;;4990;29;;;;;4989.0;-29931.734375
-2;65200;AMETHYSTS;9998;8;9995;29;;;10005;29;;;;;10001.5;0.0
-2;65300;STARFRUIT;4983;21;;;;;4988;2;4990;21;;;4985.5;-29994.734375
-2;65300;AMETHYSTS;9995;21;;;;;10002;3;10005;21;;;9998.5;0.0
-2;65400;AMETHYSTS;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;0.0
-2;65400;STARFRUIT;4983;28;;;;;4986;3;4989;2;4990;26;4984.5;-30060.8984375
-2;65500;STARFRUIT;4983;9;4982;27;;;4989;29;;;;;4986.0;-30064.2734375
-2;65500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;65600;STARFRUIT;4982;20;;;;;4989;20;;;;;4985.5;-30125.2734375
-2;65600;AMETHYSTS;9998;5;9995;20;;;10005;20;;;;;10001.5;0.0
-2;65700;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;-30202.021484375
-2;65700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;65800;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;0.0
-2;65800;STARFRUIT;4982;20;;;;;4987;7;4989;20;;;4984.5;-30268.8828125
-2;65900;STARFRUIT;4983;6;4982;23;;;4989;24;;;;;4986.0;-30335.224609375
-2;65900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;66000;STARFRUIT;4983;2;4982;22;;;4989;24;;;;;4986.0;-30396.4296875
-2;66000;AMETHYSTS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;66100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;-30415.84375
-2;66100;AMETHYSTS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;0.0
-2;66200;AMETHYSTS;10002;1;10000;5;9995;20;10005;20;;;;;10003.5;0.0
